,# of Dialysis Stations,Offers in-center hemodialysis,Offers in-center peritoneal dialysis,Offers home hemodialysis training,Percentage of Medicare patients with Hgb<10 g/dL,Percentage of Medicare patients with Hgb>12 g/dL,Number of Dialysis Patients with Hgb data,Percent of Adult HD patients with Kt/V >= 1.2,Percentage of Adult PD PTS with Kt/V >= 1.7,Percentage of Pediatric HD patients with Kt/V >= 1.2,Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL),Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL,Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL,Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL,Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL,Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL,Percentage of pediatric PD patients with Kt/V>=1.8,Fistula Rate (Facility),Percentage of Adult patients with long term catheter in use,Percentage of pediatric HD patients with nPCR,Readmission Rate (Facility),Mortality Rate (Facility),risk_zone
135,12,1,0,0,17.0,0.0,29.0,98.0,90.74918566775244,95.21428571428571,0.0,8.0,27.0,25.0,24.0,16.0,71.35483870967742,50.0,7.0,95.875,30.8,25.4,2
136,13,1,0,0,6.0,0.0,47.0,91.0,90.74918566775244,95.21428571428571,1.0,13.0,27.0,37.0,13.0,10.0,71.35483870967742,70.0,3.0,95.875,17.8,19.4,1
137,20,1,0,0,22.0,0.0,18.0,96.0,90.74918566775244,95.21428571428571,0.0,3.0,17.0,31.0,30.0,19.0,71.35483870967742,66.0,8.0,95.875,23.3,21.716423297785052,1
138,15,1,0,0,8.0,0.0,26.0,93.0,90.74918566775244,95.21428571428571,1.0,5.0,20.0,32.0,29.0,14.0,71.35483870967742,57.0,13.0,95.875,27.6,21.7,1
139,2,1,0,1,17.60762331838565,0.22266298723697828,7.0,88.0,90.74918566775244,95.21428571428571,19.0,6.0,14.0,25.0,29.0,26.0,71.35483870967742,32.0,31.0,95.875,26.72686037126708,21.716423297785052,1
140,3,0,1,1,17.60762331838565,0.22266298723697828,1.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
141,24,1,1,0,7.0,0.0,84.0,94.0,89.0,95.21428571428571,1.0,8.0,21.0,30.0,23.0,18.0,71.35483870967742,46.0,25.0,95.875,22.6,35.4,1
142,15,1,0,0,13.0,0.0,32.0,98.0,90.74918566775244,95.21428571428571,0.0,8.0,25.0,30.0,26.0,12.0,71.35483870967742,68.0,8.0,95.875,32.8,22.9,2
143,21,1,0,0,7.0,0.0,42.0,98.0,90.74918566775244,95.21428571428571,2.0,5.0,18.0,32.0,27.0,17.0,71.35483870967742,66.0,12.0,95.875,28.0,23.6,1
144,21,1,0,0,6.0,0.0,33.0,97.0,90.74918566775244,95.21428571428571,1.0,10.0,26.0,24.0,26.0,15.0,71.35483870967742,55.0,9.0,95.875,30.6,28.0,2
145,11,1,0,0,17.60762331838565,0.22266298723697828,5.0,94.0,90.74918566775244,95.21428571428571,99.0,17.0,32.0,27.0,16.0,7.0,71.35483870967742,20.0,29.0,95.875,24.9,16.5,1
146,16,1,1,0,20.0,0.0,20.0,98.0,88.0,95.21428571428571,1.0,4.0,27.0,39.0,18.0,12.0,71.35483870967742,72.0,6.0,95.875,30.3,22.5,2
147,17,1,0,0,15.0,0.0,41.0,98.0,90.74918566775244,95.21428571428571,0.0,7.0,28.0,27.0,23.0,15.0,71.35483870967742,56.0,20.0,95.875,28.2,19.5,1
148,10,1,0,0,32.0,0.0,22.0,96.0,90.74918566775244,95.21428571428571,9.0,18.0,28.0,24.0,16.0,14.0,71.35483870967742,40.0,14.0,95.875,12.1,20.6,1
149,33,1,0,0,14.0,0.0,69.0,94.0,90.74918566775244,95.21428571428571,0.0,10.0,27.0,30.0,21.0,12.0,71.35483870967742,47.0,17.0,95.875,32.1,19.4,2
150,18,1,1,0,17.0,0.0,81.0,97.0,95.0,95.21428571428571,0.0,10.0,24.0,33.0,18.0,15.0,71.35483870967742,65.0,9.0,95.875,19.1,24.6,1
151,24,1,0,0,14.0,0.0,44.0,91.0,90.74918566775244,95.21428571428571,7.0,7.0,28.0,34.0,18.0,14.0,71.35483870967742,67.0,20.0,95.875,24.0,26.3,1
152,9,1,0,0,10.0,0.0,31.0,99.0,90.74918566775244,95.21428571428571,0.0,5.0,26.0,41.0,16.0,12.0,71.35483870967742,68.0,10.0,95.875,16.4,21.2,1
153,0,0,1,1,17.60762331838565,0.22266298723697828,5.0,95.98320456835741,95.0,95.21428571428571,1.0,8.0,19.0,25.0,25.0,24.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,25.8,11.2,1
154,15,1,0,0,17.60762331838565,0.22266298723697828,33.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
155,10,1,0,1,20.0,0.0,20.0,98.0,90.74918566775244,95.21428571428571,4.0,6.0,22.0,42.0,19.0,11.0,71.35483870967742,68.0,3.0,95.875,24.7,27.8,1
156,20,1,1,0,21.0,0.0,102.0,96.0,93.0,95.21428571428571,6.0,9.0,25.0,31.0,19.0,15.0,71.35483870967742,59.0,13.0,95.875,29.6,28.0,1
157,25,1,1,0,10.0,0.0,49.0,98.0,90.74918566775244,95.21428571428571,3.0,7.0,20.0,31.0,18.0,23.0,71.35483870967742,66.0,12.0,95.875,27.3,26.1,1
158,20,1,0,0,26.0,0.0,47.0,93.0,90.74918566775244,95.21428571428571,0.0,7.0,24.0,38.0,18.0,13.0,71.35483870967742,60.0,3.0,95.875,36.8,31.4,2
159,20,1,1,1,14.0,0.0,28.0,98.0,92.0,95.21428571428571,2.0,8.0,26.0,38.0,19.0,9.0,71.35483870967742,39.0,1.0,95.875,22.4,21.9,1
160,10,1,1,1,21.0,0.0,14.0,95.0,90.74918566775244,95.21428571428571,0.0,5.0,14.0,19.0,33.0,29.0,71.35483870967742,47.0,7.0,95.875,32.4,12.6,2
161,24,1,1,1,13.0,0.0,63.0,92.0,93.0,95.21428571428571,2.0,10.0,23.0,31.0,17.0,19.0,71.35483870967742,66.0,10.0,95.875,36.9,27.5,2
162,10,1,1,1,19.0,0.0,21.0,92.0,90.74918566775244,95.21428571428571,7.0,2.0,15.0,32.0,28.0,23.0,71.35483870967742,82.0,13.0,95.875,28.6,24.8,1
163,17,1,1,0,15.0,1.0,100.0,95.0,99.0,95.21428571428571,2.0,11.0,24.0,31.0,20.0,14.0,71.35483870967742,64.0,5.0,95.875,31.7,34.1,2
164,24,1,0,0,22.0,0.0,51.0,87.0,90.74918566775244,95.21428571428571,8.0,14.0,26.0,28.0,18.0,14.0,71.35483870967742,32.0,11.0,95.875,29.4,23.1,1
165,14,1,0,1,9.0,0.0,22.0,93.0,90.74918566775244,95.21428571428571,2.0,11.0,29.0,28.0,23.0,9.0,71.35483870967742,25.0,8.0,95.875,38.8,24.5,2
166,12,1,0,0,3.0,0.0,34.0,98.0,90.74918566775244,95.21428571428571,1.0,9.0,34.0,35.0,13.0,9.0,71.35483870967742,69.0,3.0,95.875,18.4,20.2,1
167,10,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
168,24,1,0,0,3.0,0.0,32.0,98.0,90.74918566775244,95.21428571428571,1.0,8.0,21.0,29.0,26.0,17.0,71.35483870967742,62.0,8.0,95.875,6.6,20.2,1
169,10,1,0,0,5.0,0.0,22.0,99.0,90.74918566775244,95.21428571428571,1.0,10.0,25.0,31.0,15.0,19.0,71.35483870967742,62.0,3.0,95.875,34.7,18.8,2
170,18,1,1,1,13.0,0.0,38.0,93.0,98.0,95.21428571428571,3.0,12.0,20.0,25.0,23.0,20.0,71.35483870967742,50.0,14.0,95.875,10.3,22.0,1
171,10,1,0,0,17.60762331838565,0.22266298723697828,2.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
172,11,1,0,0,8.0,0.0,24.0,91.0,90.74918566775244,95.21428571428571,6.0,6.0,20.0,37.0,24.0,13.0,71.35483870967742,67.0,18.0,95.875,8.0,33.2,1
173,6,1,1,0,17.60762331838565,0.22266298723697828,3.0,95.98320456835741,90.74918566775244,95.21428571428571,8.0,7.0,23.0,39.0,20.0,12.0,71.35483870967742,64.0,14.0,95.875,26.72686037126708,21.716423297785052,1
174,12,1,0,0,12.0,0.0,26.0,98.0,90.74918566775244,95.21428571428571,1.0,6.0,23.0,28.0,26.0,18.0,71.35483870967742,51.0,14.0,95.875,30.1,23.1,2
175,12,1,0,1,22.0,0.0,58.0,94.0,90.74918566775244,95.21428571428571,3.0,7.0,26.0,27.0,20.0,19.0,71.35483870967742,65.0,9.0,95.875,28.7,26.6,1
176,10,0,1,1,22.0,3.0,63.0,95.98320456835741,97.0,95.21428571428571,4.0,6.0,23.0,28.0,27.0,16.0,71.35483870967742,89.0,3.0,95.875,24.0,26.1,1
177,26,1,0,0,16.0,0.0,49.0,98.0,90.74918566775244,95.21428571428571,1.0,13.0,25.0,25.0,23.0,14.0,71.35483870967742,57.0,6.0,95.875,18.3,13.6,1
178,13,1,1,1,4.0,0.0,23.0,97.0,90.74918566775244,95.21428571428571,1.0,9.0,22.0,31.0,23.0,15.0,71.35483870967742,53.0,4.0,95.875,23.3,20.3,1
179,9,1,0,0,17.0,0.0,29.0,95.0,90.74918566775244,95.21428571428571,3.0,7.0,18.0,33.0,21.0,22.0,71.35483870967742,53.0,7.0,95.875,28.3,25.7,1
180,31,1,0,0,27.0,0.0,33.0,97.0,90.74918566775244,95.21428571428571,1.0,9.0,25.0,32.0,15.0,19.0,71.35483870967742,58.0,13.0,95.875,29.2,27.1,1
181,8,1,1,1,17.60762331838565,0.22266298723697828,10.0,95.98320456835741,88.0,95.21428571428571,3.0,7.0,27.0,34.0,26.0,7.0,71.35483870967742,63.26854891661195,12.24376231122784,95.875,29.6,19.1,1
182,16,1,0,0,19.0,0.0,16.0,99.0,90.74918566775244,95.21428571428571,0.0,8.0,26.0,28.0,26.0,13.0,71.35483870967742,59.0,9.0,95.875,25.5,17.1,1
183,16,1,0,0,9.0,0.0,34.0,99.0,90.74918566775244,95.21428571428571,0.0,9.0,26.0,25.0,24.0,15.0,71.35483870967742,49.0,6.0,95.875,31.7,19.0,2
184,24,1,1,1,0.0,0.0,25.0,93.0,90.74918566775244,95.21428571428571,0.0,8.0,27.0,32.0,23.0,10.0,71.35483870967742,63.0,4.0,95.875,28.3,19.8,1
185,14,1,1,0,6.0,0.0,35.0,99.0,90.74918566775244,95.21428571428571,2.0,9.0,30.0,32.0,20.0,8.0,71.35483870967742,81.0,8.0,95.875,16.4,19.1,1
186,24,1,0,0,25.0,0.0,28.0,93.0,90.74918566775244,95.21428571428571,7.0,7.0,22.0,34.0,21.0,17.0,71.35483870967742,59.0,14.0,95.875,32.5,29.8,2
187,12,1,0,0,13.0,0.0,16.0,99.0,90.74918566775244,95.21428571428571,0.0,6.0,29.0,35.0,20.0,11.0,71.35483870967742,61.0,4.0,95.875,0.0,20.6,1
188,14,1,0,0,6.0,0.0,31.0,98.0,90.74918566775244,95.21428571428571,2.0,9.0,33.0,41.0,11.0,6.0,71.35483870967742,65.0,1.0,95.875,20.1,25.1,1
189,10,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
190,20,1,1,1,37.0,0.0,87.0,95.0,92.0,95.21428571428571,2.0,7.0,22.0,30.0,24.0,17.0,71.35483870967742,53.0,17.0,95.875,31.7,26.7,2
191,13,1,0,0,13.0,0.0,16.0,99.0,90.74918566775244,95.21428571428571,1.0,14.0,34.0,25.0,21.0,6.0,71.35483870967742,52.0,8.0,95.875,20.9,18.8,1
192,17,1,0,0,6.0,0.0,31.0,97.0,90.74918566775244,95.21428571428571,0.0,9.0,25.0,25.0,26.0,16.0,71.35483870967742,54.0,11.0,95.875,26.6,22.5,1
193,15,1,0,0,17.0,0.0,30.0,95.0,90.74918566775244,95.21428571428571,2.0,11.0,30.0,36.0,12.0,10.0,71.35483870967742,59.0,3.0,95.875,22.7,29.3,1
194,24,1,0,0,10.0,0.0,71.0,97.0,90.74918566775244,95.21428571428571,2.0,13.0,26.0,32.0,17.0,11.0,71.35483870967742,43.0,9.0,95.875,31.6,26.1,2
195,21,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
196,12,1,0,0,11.0,0.0,38.0,98.0,90.74918566775244,95.21428571428571,1.0,10.0,29.0,34.0,11.0,16.0,71.35483870967742,62.0,3.0,95.875,16.6,20.7,1
197,10,1,0,0,0.0,4.0,23.0,92.0,90.74918566775244,95.21428571428571,0.0,8.0,23.0,32.0,22.0,16.0,71.35483870967742,59.0,14.0,95.875,6.1,23.7,1
198,25,1,1,1,15.0,0.0,48.0,98.0,99.0,95.21428571428571,0.0,9.0,26.0,28.0,22.0,14.0,71.35483870967742,45.0,11.0,95.875,9.0,19.2,1
199,12,1,0,0,8.0,0.0,26.0,98.0,90.74918566775244,95.21428571428571,3.0,8.0,23.0,34.0,17.0,18.0,71.35483870967742,73.0,8.0,95.875,29.8,27.5,1
200,16,1,0,0,7.0,0.0,30.0,99.0,90.74918566775244,95.21428571428571,4.0,10.0,22.0,25.0,26.0,17.0,71.35483870967742,53.0,19.0,95.875,34.2,31.8,2
201,20,1,1,0,11.0,0.0,36.0,93.0,87.0,95.21428571428571,3.0,11.0,28.0,28.0,21.0,13.0,71.35483870967742,57.0,29.0,95.875,18.0,26.3,1
202,12,1,0,0,7.0,0.0,28.0,87.0,90.74918566775244,95.21428571428571,1.0,7.0,17.0,29.0,25.0,23.0,71.35483870967742,72.0,7.0,95.875,34.1,28.8,2
203,18,1,1,1,25.0,0.0,52.0,98.0,90.74918566775244,95.21428571428571,1.0,8.0,23.0,27.0,26.0,16.0,71.35483870967742,49.0,9.0,95.875,41.6,29.1,2
204,20,1,1,1,21.0,0.0,29.0,97.0,90.74918566775244,95.21428571428571,1.0,9.0,19.0,24.0,34.0,14.0,71.35483870967742,52.0,10.0,95.875,29.9,16.8,1
205,10,1,1,1,10.0,0.0,21.0,92.0,90.74918566775244,95.21428571428571,6.0,6.0,24.0,26.0,20.0,23.0,71.35483870967742,58.0,9.0,95.875,23.3,19.3,1
206,8,1,1,0,9.0,0.0,11.0,95.0,90.74918566775244,95.21428571428571,0.0,5.0,23.0,37.0,23.0,11.0,71.35483870967742,78.0,16.0,95.875,27.0,31.3,1
207,31,1,1,1,17.60762331838565,0.22266298723697828,63.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
208,13,0,1,1,27.0,0.0,41.0,95.98320456835741,96.0,95.21428571428571,1.0,8.0,22.0,29.0,26.0,14.0,71.35483870967742,63.0,13.0,95.875,16.4,18.8,1
209,10,1,0,0,15.0,0.0,20.0,97.0,90.74918566775244,95.21428571428571,2.0,12.0,25.0,32.0,18.0,14.0,71.35483870967742,76.0,3.0,95.875,4.4,31.3,1
210,10,1,0,0,0.0,0.0,14.0,96.0,90.74918566775244,95.21428571428571,2.0,17.0,28.0,40.0,11.0,4.0,71.35483870967742,46.0,8.0,95.875,4.9,20.9,1
211,10,1,0,0,8.0,0.0,25.0,95.0,90.74918566775244,95.21428571428571,1.0,2.0,15.0,30.0,24.0,29.0,71.35483870967742,63.0,7.0,95.875,25.2,29.1,1
212,7,1,1,1,25.0,0.0,12.0,95.98320456835741,90.74918566775244,100.0,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,74.0,63.26854891661195,12.24376231122784,98.0,28.1,21.716423297785052,1
213,15,1,0,0,15.0,0.0,34.0,98.0,90.74918566775244,95.21428571428571,0.0,8.0,22.0,26.0,28.0,17.0,71.35483870967742,74.0,5.0,95.875,50.2,24.5,2
214,13,1,0,0,40.0,0.0,15.0,94.0,90.74918566775244,95.21428571428571,0.0,13.0,24.0,27.0,25.0,11.0,71.35483870967742,51.0,12.0,95.875,28.7,31.0,1
215,11,1,0,0,13.0,0.0,30.0,97.0,90.74918566775244,95.21428571428571,0.0,7.0,29.0,28.0,25.0,10.0,71.35483870967742,55.0,8.0,95.875,34.9,18.4,2
216,25,1,0,0,4.0,0.0,47.0,97.0,90.74918566775244,95.21428571428571,3.0,8.0,28.0,37.0,15.0,11.0,71.35483870967742,72.0,12.0,95.875,22.5,24.5,1
217,17,1,1,0,14.0,0.0,29.0,96.0,90.74918566775244,95.21428571428571,0.0,8.0,21.0,27.0,30.0,15.0,71.35483870967742,56.0,9.0,95.875,32.6,27.9,2
218,15,1,0,0,14.0,0.0,28.0,97.0,90.74918566775244,95.21428571428571,1.0,12.0,25.0,24.0,23.0,16.0,71.35483870967742,41.0,9.0,95.875,18.5,35.1,1
219,12,1,0,0,3.0,0.0,38.0,98.0,90.74918566775244,95.21428571428571,1.0,3.0,19.0,34.0,23.0,20.0,71.35483870967742,51.0,5.0,95.875,29.9,23.0,1
220,27,1,1,1,12.0,0.0,41.0,97.0,90.74918566775244,95.21428571428571,1.0,10.0,21.0,32.0,25.0,13.0,71.35483870967742,60.0,3.0,95.875,28.3,22.5,1
221,17,1,0,1,8.0,8.0,24.0,94.0,90.74918566775244,95.21428571428571,1.0,4.0,21.0,37.0,22.0,16.0,71.35483870967742,47.0,15.0,95.875,34.8,11.6,2
222,20,1,0,0,11.0,0.0,46.0,100.0,90.74918566775244,95.21428571428571,2.0,7.0,22.0,28.0,30.0,13.0,71.35483870967742,67.0,14.0,95.875,19.9,18.2,1
223,10,1,0,0,17.60762331838565,0.22266298723697828,9.0,97.0,90.74918566775244,95.21428571428571,4.0,9.0,24.0,39.0,17.0,12.0,71.35483870967742,57.0,4.0,95.875,28.7,23.9,1
224,18,1,1,1,16.0,0.0,57.0,97.0,94.0,95.21428571428571,0.0,13.0,28.0,35.0,15.0,9.0,71.35483870967742,54.0,10.0,95.875,30.2,22.1,2
225,10,1,0,0,24.0,0.0,17.0,92.0,90.74918566775244,95.21428571428571,3.0,12.0,30.0,33.0,14.0,12.0,71.35483870967742,64.0,14.0,95.875,35.5,27.2,2
226,10,1,0,0,24.0,0.0,21.0,85.0,90.74918566775244,95.21428571428571,9.0,13.0,24.0,32.0,18.0,13.0,71.35483870967742,52.0,13.0,95.875,36.9,16.3,2
227,16,1,0,0,9.0,0.0,46.0,97.0,90.74918566775244,95.21428571428571,1.0,9.0,27.0,34.0,19.0,12.0,71.35483870967742,64.0,11.0,95.875,20.4,28.1,1
228,28,1,0,0,17.60762331838565,0.22266298723697828,36.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
229,16,1,1,0,10.0,0.0,31.0,97.0,90.74918566775244,95.21428571428571,1.0,8.0,23.0,32.0,28.0,9.0,71.35483870967742,58.0,2.0,95.875,8.6,20.1,1
230,15,1,0,0,9.0,2.0,46.0,94.0,90.74918566775244,95.21428571428571,2.0,6.0,19.0,28.0,24.0,22.0,71.35483870967742,50.0,15.0,95.875,17.3,18.7,1
231,23,1,1,0,8.0,0.0,50.0,100.0,89.0,95.21428571428571,3.0,10.0,24.0,29.0,24.0,13.0,71.35483870967742,68.0,5.0,95.875,19.3,17.6,1
232,24,1,0,0,42.0,0.0,95.0,93.0,90.74918566775244,95.21428571428571,1.0,10.0,21.0,26.0,27.0,16.0,71.35483870967742,60.0,17.0,95.875,21.4,26.4,1
233,16,1,0,0,19.0,0.0,32.0,97.0,90.74918566775244,95.21428571428571,0.0,10.0,28.0,23.0,26.0,13.0,71.35483870967742,82.0,10.0,95.875,14.0,24.6,1
234,22,1,1,1,11.0,0.0,45.0,71.0,78.0,95.21428571428571,2.0,7.0,27.0,34.0,19.0,13.0,71.35483870967742,57.0,8.0,95.875,25.7,25.1,1
235,14,1,0,0,15.0,0.0,20.0,98.0,90.74918566775244,95.21428571428571,1.0,13.0,30.0,29.0,20.0,7.0,71.35483870967742,47.0,19.0,95.875,15.1,18.9,1
236,12,1,0,0,17.60762331838565,0.22266298723697828,10.0,92.0,90.74918566775244,95.21428571428571,4.0,9.0,12.0,30.0,28.0,21.0,71.35483870967742,47.0,0.0,95.875,26.72686037126708,21.716423297785052,1
237,24,1,0,0,33.0,0.0,24.0,95.0,90.74918566775244,95.21428571428571,7.0,8.0,18.0,34.0,23.0,16.0,71.35483870967742,69.0,11.0,95.875,36.0,26.3,2
238,12,1,0,0,6.0,0.0,35.0,98.0,90.74918566775244,95.21428571428571,2.0,10.0,28.0,25.0,25.0,12.0,71.35483870967742,68.0,9.0,95.875,31.7,18.5,2
239,20,1,0,0,24.0,0.0,37.0,93.0,90.74918566775244,95.21428571428571,3.0,9.0,20.0,31.0,27.0,13.0,71.35483870967742,52.0,15.0,95.875,20.4,23.4,1
240,21,1,0,0,7.0,0.0,29.0,100.0,90.74918566775244,95.21428571428571,0.0,7.0,25.0,26.0,21.0,21.0,71.35483870967742,60.0,7.0,95.875,32.2,8.6,2
241,26,1,0,0,21.0,0.0,68.0,93.0,90.74918566775244,95.21428571428571,0.0,11.0,25.0,26.0,23.0,15.0,71.35483870967742,40.0,7.0,95.875,33.5,18.4,2
242,12,1,1,1,19.0,0.0,72.0,98.0,99.0,95.21428571428571,0.0,8.0,25.0,28.0,23.0,17.0,71.35483870967742,76.0,12.0,95.875,28.0,27.7,1
243,14,1,1,0,13.0,0.0,38.0,95.0,97.0,95.21428571428571,1.0,5.0,27.0,37.0,16.0,14.0,71.35483870967742,71.0,8.0,95.875,18.9,22.1,1
244,20,1,0,0,11.0,0.0,37.0,95.0,90.74918566775244,95.21428571428571,2.0,13.0,23.0,25.0,26.0,13.0,71.35483870967742,46.0,14.0,95.875,19.0,27.9,1
245,24,1,0,0,16.0,0.0,49.0,98.0,90.74918566775244,95.21428571428571,0.0,10.0,24.0,28.0,27.0,11.0,71.35483870967742,45.0,3.0,95.875,23.1,21.9,1
246,13,1,0,0,17.0,0.0,29.0,95.0,90.74918566775244,95.21428571428571,1.0,8.0,22.0,30.0,25.0,15.0,71.35483870967742,55.0,7.0,95.875,36.4,23.4,2
247,20,1,0,0,21.0,0.0,39.0,97.0,90.74918566775244,95.21428571428571,1.0,12.0,21.0,27.0,27.0,13.0,71.35483870967742,60.0,7.0,95.875,21.5,14.7,1
248,12,1,0,0,9.0,0.0,22.0,96.0,90.74918566775244,95.21428571428571,3.0,7.0,15.0,25.0,26.0,27.0,71.35483870967742,72.0,10.0,95.875,0.0,14.2,1
249,12,1,0,0,17.60762331838565,0.22266298723697828,38.805739203826136,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
250,36,1,1,1,7.0,0.0,90.0,96.0,90.74918566775244,95.21428571428571,1.0,7.0,26.0,39.0,15.0,14.0,71.35483870967742,75.0,8.0,95.875,23.1,21.2,1
251,11,1,0,0,19.0,0.0,16.0,99.0,90.74918566775244,95.21428571428571,0.0,9.0,20.0,26.0,26.0,19.0,71.35483870967742,70.0,9.0,95.875,17.9,24.4,1
252,25,1,0,0,28.0,0.0,29.0,93.0,90.74918566775244,95.21428571428571,1.0,11.0,23.0,27.0,24.0,14.0,71.35483870967742,51.0,8.0,95.875,25.0,23.8,1
253,20,1,1,0,11.0,0.0,55.0,95.0,100.0,95.21428571428571,2.0,8.0,20.0,27.0,19.0,26.0,71.35483870967742,68.0,8.0,95.875,22.6,25.0,1
254,30,1,0,0,10.0,0.0,30.0,97.0,90.74918566775244,95.21428571428571,3.0,6.0,26.0,30.0,19.0,19.0,71.35483870967742,76.0,6.0,95.875,25.7,30.2,1
255,24,1,1,0,9.0,0.0,55.0,90.0,90.74918566775244,95.21428571428571,1.0,8.0,22.0,30.0,26.0,13.0,71.35483870967742,36.0,22.0,95.875,23.0,24.9,1
256,20,1,1,1,16.0,5.0,87.0,96.0,90.0,95.21428571428571,3.0,10.0,31.0,32.0,20.0,8.0,71.35483870967742,82.0,5.0,95.875,20.1,22.7,1
257,23,1,0,0,20.0,0.0,59.0,95.0,90.74918566775244,95.21428571428571,2.0,9.0,29.0,38.0,15.0,9.0,71.35483870967742,65.0,12.0,95.875,29.7,23.5,1
258,15,1,0,0,3.0,0.0,63.0,99.0,90.74918566775244,95.21428571428571,2.0,5.0,23.0,39.0,18.0,13.0,71.35483870967742,65.0,11.0,95.875,31.4,21.8,2
259,16,1,0,0,3.0,0.0,37.0,98.0,90.74918566775244,95.21428571428571,3.0,9.0,23.0,28.0,25.0,15.0,71.35483870967742,57.0,11.0,95.875,18.4,12.6,1
260,10,1,0,0,0.0,0.0,13.0,100.0,90.74918566775244,95.21428571428571,0.0,24.0,20.0,30.0,18.0,9.0,71.35483870967742,50.0,5.0,95.875,32.2,29.1,2
261,24,1,0,0,7.0,0.0,27.0,98.0,90.74918566775244,95.21428571428571,1.0,11.0,34.0,32.0,15.0,9.0,71.35483870967742,50.0,3.0,95.875,25.9,15.5,1
262,32,1,0,0,16.0,0.0,57.0,93.0,90.74918566775244,95.21428571428571,2.0,9.0,24.0,36.0,16.0,16.0,71.35483870967742,62.0,14.0,95.875,33.4,27.5,2
263,25,1,0,0,17.60762331838565,0.22266298723697828,3.0,91.0,90.74918566775244,95.21428571428571,14.0,12.0,30.0,21.0,19.0,17.0,71.35483870967742,50.0,19.0,95.875,26.72686037126708,21.716423297785052,1
264,32,1,1,1,15.0,3.0,74.0,91.0,87.0,95.21428571428571,4.0,7.0,28.0,34.0,20.0,11.0,71.35483870967742,62.0,16.0,95.875,24.4,21.5,1
265,18,1,0,0,8.0,0.0,53.0,90.0,90.74918566775244,95.21428571428571,5.0,8.0,24.0,40.0,16.0,12.0,71.35483870967742,67.0,11.0,95.875,23.8,19.6,1
266,24,1,1,1,13.0,3.0,39.0,99.0,90.74918566775244,95.21428571428571,0.0,8.0,31.0,36.0,15.0,10.0,71.35483870967742,59.0,6.0,95.875,13.5,17.3,1
267,20,1,1,1,17.60762331838565,0.22266298723697828,34.0,95.98320456835741,90.74918566775244,95.21428571428571,2.448151062155783,8.779016805402858,25.765980838699544,31.04083555834773,21.35746819538244,13.055599183288834,71.35483870967742,63.26854891661195,12.24376231122784,95.875,26.72686037126708,21.716423297785052,1
268,29,1,1,1,24.0,0.0,49.0,97.0,95.0,95.21428571428571,1.0,10.0,23.0,26.0,28.0,13.0,71.35483870967742,56.0,6.0,95.875,26.6,26.9,1
